Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,2106,836,2271,195.92388155425118,76.65394300920293,38.10352427180915,0.7434508216234695,2.011728428646042,6.0,106.06
xy02c3.tiff,2,1,1087,199,2083,191.2964645562816,78.64080067002672,34.29189072406817,0.7152950943780582,2.2932768946108806,8.0,3.48
xy03c3.tiff,3,1,553,1685,2414,193.33809511662426,70.03573642055247,44.354362823144655,0.8115443510575614,1.579004453289248,9.0,3.79
xy04c3.tiff,4,1,1970,261,4477,534.2924599429248,204.07238795304872,35.29037434361365,0.1970783273588385,5.7826643029072535,3.0,9.06
xy04c3.tiff,4,2,2340,589,15470,832.5189027078676,185.83741000581642,131.96690835457918,0.2804865053157247,1.4082121974585764,7.0,17.36
xy04c3.tiff,4,3,1802,848,17551,1327.5249993622776,507.2077934981,87.06024981540001,0.12514869165133696,5.825940019395403,3.0,13.63
xy04c3.tiff,4,4,2388,856,7966,793.5067093990477,250.46647445841128,76.99050483877309,0.15898236735509358,3.2532125225430937,9.0,12.73
xy04c3.tiff,4,5,251,1573,2017,568.920922961421,270.8217524872879,44.17165012489517,0.07830904909782449,6.131121470933063,6.0,10.31
xy04c3.tiff,4,6,1646,2071,3699,481.5168106668145,89.19189811517003,62.61503521373911,0.20048010808693548,1.4244485818894723,2.0,25.16
xy05c3.tiff,5,1,1933,210,2170,181.2375900532359,67.95751887816715,41.04388490484273,0.8301814796311067,1.6557282293262865,9.0,3.86
xy05c3.tiff,5,2,459,523,3150,214.65180361560903,77.2051108740357,52.07666177608406,0.8591150633162671,1.4825280315777027,8.0,1.88
xy06c3.tiff,6,1,2479,1098,2054,710.9848480983501,78.25033379211861,55.904411478997325,0.05106103483621738,1.3997166184553502,8.0,19.18
xy07c3.tiff,7,1,1286,107,2053,185.43860018001263,72.85911649658422,36.183664998019815,0.7502370934147097,2.013591395470069,10.0,3.58
xy07c3.tiff,7,2,2403,658,2428,197.72287142747453,76.76851883167286,40.372895359554775,0.7804493597718156,1.901486582718041,3.0,2.04
xy08c3.tiff,8,1,1906,1819,9770,2223.7718241315038,176.78966331040863,100.66160812282892,0.024826984961465515,1.7562769620637,5.0,20.04
xy09c3.tiff,9,1,2027,573,51227,3491.157825931629,1167.4211050278834,207.38723050989097,0.05281652476670109,5.629185086071176,3.0,15.38
xy09c3.tiff,9,2,143,1014,4852,464.3919189857867,147.1689922447458,45.514881660256826,0.2827231353978589,3.2334257912231914,4.0,17.57
xy12c3.tiff,12,1,1739,218,2366,195.96551211459385,77.52524698243411,39.05851693584162,0.7742216485204306,1.9848487107121549,1.0,3.16
xy13c3.tiff,13,1,1479,1212,2561,197.68124086713192,72.71377966063986,45.05815988568637,0.8235472578299232,1.61377605843462,5.0,3.06
xy13c3.tiff,13,2,512,1520,2190,190.79393923933998,77.44627894174617,36.11140004722196,0.7560052810935344,2.1446490260823907,2.0,2.26
xy13c3.tiff,13,3,617,1899,2725,208.6934341759517,79.07921494854378,44.26549693811081,0.7862466340923459,1.7864752554141048,2.0,3.22
xy14c3.tiff,14,1,881,769,3155,218.89444430272832,77.39997200795341,52.69769435834897,0.8274461690708003,1.4687544293992594,9.0,3.06
xy14c3.tiff,14,2,947,768,2874,205.48023074035527,73.25847261534534,50.18259794307438,0.855374971134568,1.4598381833170042,4.0,2.68
xy15c3.tiff,15,1,775,643,3675,254.35028842544403,92.34472945898924,53.72391823287156,0.7138430549053998,1.7188755492239418,4.0,5.07
xy15c3.tiff,15,2,818,1758,2070,198.99494936611663,84.21060135432658,32.14760855944808,0.6568952201811832,2.619498156405707,3.0,4.13
xy16c3.tiff,16,1,459,1320,2192,182.99494936611663,69.84158042827049,40.10334072530767,0.8225687512422714,1.7415402099954274,9.0,3.12
xy17c3.tiff,17,1,1894,1825,15245,2063.464212286928,186.58162630676568,118.01940604047121,0.044992840346843865,1.5809402247184934,6.0,13.14
xy18c3.tiff,18,1,2237,445,3620,238.2497833620557,85.59800573401078,54.14958407961344,0.8014075060101092,1.580769403660798,9.0,2.66
xy18c3.tiff,18,2,1998,1654,2398,190.75230867899742,71.21641822087979,43.0403080142216,0.8281698904351754,1.65464471577081,2.0,1.66
xy19c3.tiff,19,1,2399,320,3857,250.83556979968262,98.68214885566084,49.92090975464826,0.7703378894318571,1.97676984134834,3.0,2.44
xy19c3.tiff,19,2,2271,713,2371,188.65180361560903,72.03518481379379,42.000306205337736,0.8371812531473612,1.715110943754,9.0,3.17
xy19c3.tiff,19,3,897,869,2036,190.953318805774,77.04063234237408,34.28636197237013,0.7016704964719054,2.2469759960084925,6.0,5.48
xy19c3.tiff,19,4,711,1373,3045,218.06601717798213,75.52264282752391,52.104786148084116,0.8046762398692731,1.4494377275224812,4.0,3.82
xy19c3.tiff,19,5,875,1407,2046,179.3380951166243,69.74367877025769,37.50190537710324,0.7994114942664055,1.8597369405352844,2.0,1.96
xy19c3.tiff,19,6,1582,1532,2017,175.1959594928933,67.39711269203525,38.140440491700986,0.8257861419463902,1.7670774595983036,3.0,2.29
xy19c3.tiff,19,7,405,1793,2034,181.8233764908628,71.65346751544479,36.617192576727405,0.7731457550840353,1.9568258097696207,9.0,3.92
xy20c3.tiff,20,1,1953,2002,2182,182.0660171779821,69.40905850003521,40.15077861048614,0.8271929543415077,1.7287101496434671,3.0,2.72
xy20c3.tiff,20,2,561,2041,2411,189.237590053236,69.39215146018269,44.38189294433423,0.8460426503903951,1.5635239251110231,2.0,2.01
xy21c3.tiff,21,1,2348,421,2708,204.99494936611663,71.54488603454095,48.51215589346345,0.809789612918009,1.4747826543033706,3.0,1.62
xy21c3.tiff,21,2,807,1047,2368,203.33809511662426,76.04987392714153,40.133483229828684,0.7197042388862824,1.894923335999365,4.0,4.0
xy21c3.tiff,21,3,374,1205,4414,250.9360748630709,80.12212919225706,70.55867961831964,0.8808784630541785,1.1355389531900253,10.0,3.58
xy22c3.tiff,22,1,2238,69,2179,176.16652224137044,63.16283015468878,43.997834956946754,0.8823082345691637,1.4355895060858237,9.0,2.74
xy22c3.tiff,22,2,1401,1690,4208,263.4213562373095,94.5495934462169,57.352753714913284,0.7620502894070058,1.6485624023599657,9.0,4.01
xy22c3.tiff,22,3,927,1883,2780,202.55129855222071,74.72957741598962,47.41718151654276,0.8514998903573652,1.5760020951460012,9.0,2.13
xy23c3.tiff,23,1,2069,95,2193,192.3086578651014,76.50422869862116,36.619632563719385,0.7451622096906451,2.089158829365675,3.0,3.0
xy24c3.tiff,24,1,1733,1292,4057,251.1787155501902,86.1572335873902,60.37202689201993,0.8080704047604111,1.4271052012464167,3.0,1.84
xy24c3.tiff,24,2,603,1672,2381,185.09545442950497,66.89117326890954,45.37287899378543,0.8733287400920298,1.4742545492445256,8.0,4.79
xy25c3.tiff,25,1,726,85,2362,192.0660171779821,73.93220821212856,40.92210422228486,0.8046160586878124,1.8066570528860408,9.0,3.51
xy25c3.tiff,25,2,854,361,2437,191.1959594928933,72.86932191712032,42.72040147603892,0.8377375317672842,1.7057265240822084,8.0,2.49
xy25c3.tiff,25,3,1305,669,2203,179.53910524340097,67.31252613695226,41.71432930241042,0.8588281049721139,1.61365476234716,8.0,2.67
xy25c3.tiff,25,4,1245,931,2137,172.5096679918781,59.274419851631116,45.92122978320692,0.9023759405911068,1.2907846791443591,10.0,2.95
xy25c3.tiff,25,5,2150,1903,2212,199.2375900532359,82.2737410618181,34.45194410680468,0.7002488863124448,2.388072522315744,8.0,3.08
xy25c3.tiff,25,6,1340,2058,2220,186.5096679918781,71.34660552942074,40.083657360668546,0.8019737263278126,1.77994250593082,3.0,3.19
xy25c3.tiff,25,7,2259,2097,2072,167.4386001800126,55.171408753204965,47.836089655011385,0.9287278006801356,1.1533427826374418,5.0,2.29
xy26c3.tiff,26,1,2303,611,2340,182.26702730475878,63.57353629316314,46.92848627552929,0.8851349725064119,1.35468968506477,4.0,1.6
xy26c3.tiff,26,2,271,706,2004,180.12489168102786,71.54849550846805,35.741130390180906,0.7761758320629539,2.001853179442932,8.0,3.01
xy26c3.tiff,26,3,2512,834,2695,199.33809511662426,71.87810689601,47.987350787694645,0.8522912423914684,1.4978552830309948,4.0,3.05
xy26c3.tiff,26,4,1218,2011,6827,311.9066376115481,105.91839965466522,82.28759462327874,0.8818414995756945,1.2871733599647772,7.0,1.7
xy27c3.tiff,27,1,1310,281,2244,185.237590053236,71.59878004297326,40.11548686576588,0.8218157728043246,1.7848164296885274,9.0,3.16
xy27c3.tiff,27,2,2369,726,2930,216.5096679918781,82.99369604378745,45.14356236483772,0.7854578713656076,1.838439230228564,2.0,3.07
xy27c3.tiff,27,3,2131,877,2048,178.06601717798213,68.36382453529434,38.28942626655932,0.8116666960112963,1.7854491749070942,9.0,2.22
xy27c3.tiff,27,4,2447,1219,2425,197.88225099390854,79.79495692493418,39.0926659535326,0.7782299185380679,2.041174603435393,6.0,8.44
xy27c3.tiff,27,5,1035,1569,3332,229.1370849898476,88.66804561697758,48.26518459452436,0.7974878755874476,1.8371015538814883,10.0,3.11
xy27c3.tiff,27,6,1741,1904,2563,202.79393923933998,80.0909702713081,40.919867964785844,0.7831564469683305,1.9572636534465717,9.0,2.87
xy28c3.tiff,28,1,894,1583,2074,168.61017305526644,57.216174103439634,46.1594685460885,0.9167503148875036,1.2395327742196909,7.0,4.04
xy29c3.tiff,29,1,1862,550,2111,208.99494936611663,60.38070552345257,45.3065562175021,0.6073324907968094,1.3327145244406648,6.0,6.87
xy29c3.tiff,29,2,2499,730,2261,180.85281374238568,65.72803965319812,43.875174457096996,0.8686801274515705,1.498069021183489,6.0,2.54
xy29c3.tiff,29,3,707,1582,2412,191.72287142747453,73.40059887569035,41.938679943156295,0.8245923813750574,1.7501885842658274,9.0,1.94
xy30c3.tiff,30,1,1147,67,2693,198.40916292848976,72.81205121588674,47.18843698122786,0.8596521777522028,1.5430062081702824,10.0,1.85
xy30c3.tiff,30,2,352,272,2340,184.61017305526642,67.86318911907712,44.01382859373208,0.8628085947422028,1.5418606217033657,3.0,2.13
xy30c3.tiff,30,3,990,482,2644,196.55129855222071,71.55106871011553,47.15285908498237,0.8600416426631698,1.5174280011560042,10.0,1.73
xy30c3.tiff,30,4,954,577,2810,201.58073580374355,72.66052149862536,49.3092324613285,0.8689967089373675,1.4735682928265101,9.0,2.12
xy30c3.tiff,30,5,276,1186,2405,193.82337649086284,71.14595938915893,43.38334216538863,0.8044751527883417,1.6399372625080828,9.0,2.89
xy30c3.tiff,30,6,2401,1637,2402,196.89444430272832,73.3709361033717,42.347910733867614,0.7786027676044034,1.7325751101268263,8.0,2.93
xy30c3.tiff,30,7,2368,1708,2039,185.58073580374355,67.79420626610104,40.021162320716094,0.7439800760094966,1.6939589540858695,1.0,3.95
xy30c3.tiff,30,8,987,2015,2067,198.81118318204307,86.75878324434782,30.634049175620703,0.6571563681843056,2.832103021933924,2.0,4.08
xy31c3.tiff,31,1,1503,1074,2211,173.68124086713192,54.835430851469184,51.35221914022635,0.9210703029309288,1.0678298186438897,4.0,4.18
xy31c3.tiff,31,2,1916,1244,2949,221.237590053236,70.56918968738948,54.40532833601822,0.7571236259295105,1.2971007040255325,7.0,4.9
xy31c3.tiff,31,3,1302,1261,3234,228.65180361560903,84.79182172032587,48.78823202944452,0.7773213865322345,1.737956433206118,2.0,3.55
xy31c3.tiff,31,4,934,1547,2332,180.5096679918781,59.674904009933435,49.84077088741546,0.8993680915128858,1.19731101560873,7.0,1.79
xy31c3.tiff,31,5,2145,1977,2039,192.71677477306457,60.57308013406646,43.39626557545368,0.6899030295230067,1.3958131956941595,1.0,6.25
xy31c3.tiff,31,6,2175,2101,2408,195.3380951166243,75.91486880374687,40.858901850578654,0.7930351735507553,1.8579762393362451,3.0,3.02
xy31c3.tiff,31,7,1373,2114,2141,175.33809511662426,62.659972172898854,43.636988798936216,0.8751328034565494,1.4359371234714151,2.0,1.76
xy32c3.tiff,32,1,450,1297,2040,170.7523086789974,62.495415889981906,41.579089989799854,0.8792388363114619,1.5030491505541186,3.0,1.96
xy32c3.tiff,32,2,2350,1517,2953,208.75230867899742,74.22035179942256,50.844569839214564,0.8515511436244763,1.4597498225302932,1.0,3.33
xy32c3.tiff,32,3,2053,1553,1997,177.78174593052017,69.21610136364198,36.858026756457946,0.7939873716230563,1.8779112029244631,4.0,4.54
xy32c3.tiff,32,4,888,1786,2036,172.36753236814712,62.290916582680424,41.86856199838285,0.8611458423902401,1.4877730117668333,1.0,2.93
xy32c3.tiff,32,5,2093,1865,2596,241.52186130069785,83.39703735364544,44.614768344196186,0.5592444184026483,1.8692697608614683,2.0,8.74
xy33c3.tiff,33,1,2078,943,2107,179.3380951166243,67.3690472509097,39.86310099233015,0.8232453657963423,1.6900101992534855,10.0,3.15
xy33c3.tiff,33,2,113,1234,3049,214.99494936611663,78.19103973329804,49.736758366006924,0.8289164780985655,1.5720976256212642,8.0,1.7
xy34c3.tiff,34,1,1626,1514,2449,184.85281374238568,62.17959896205215,50.18649989462621,0.9006302255275896,1.2389706214341942,7.0,3.75
xy34c3.tiff,34,2,69,1609,2239,177.68124086713192,62.664025680666505,45.589657261494686,0.8912115382773489,1.3745228511202898,6.0,2.51
xy35c3.tiff,35,1,736,910,4548,255.52186130069785,90.198386268954,64.2793709291946,0.8753348012850316,1.4032244710096784,9.0,1.64
xy35c3.tiff,35,2,384,953,2718,205.96551211459385,79.59376645847338,43.76803707995799,0.8051379626866932,1.8185363513805028,10.0,2.46
xy36c3.tiff,36,1,455,323,2944,216.40916292848974,78.81779285905384,47.89446093199072,0.7899441356093915,1.6456557047582956,5.0,2.39
xy36c3.tiff,36,2,1756,566,2140,179.33809511662426,64.80097945700831,42.17588823122101,0.8361390995748329,1.5364461111464849,9.0,2.67
xy36c3.tiff,36,3,161,1005,2362,188.85281374238568,70.29492219848143,42.816830893537706,0.8322289855010646,1.6417591104130729,4.0,2.68
xy36c3.tiff,36,4,898,1250,2709,204.26702730475878,79.30251852477711,43.611861781397934,0.8158725691170303,1.8183703993715432,3.0,2.64
xy36c3.tiff,36,5,736,1599,2314,187.237590053236,69.83680329053225,42.4353779092532,0.8294441210972067,1.6457212526745062,9.0,3.11
xy36c3.tiff,36,6,1851,1834,2241,181.09545442950497,66.48008734686806,42.95191017076206,0.8586904276855825,1.5477795302366306,2.0,2.26
